,A_open,A_close,A_openlast,A_closenext,AG_open,AG_close,AG_openlast,AG_closenext,AL_open,AL_close,AL_openlast,AL_closenext,AU_open,AU_close,AU_openlast,AU_closenext,B_open,B_close,B_openlast,B_closenext,BU_open,BU_close,BU_openlast,BU_closenext,C_open,C_close,C_openlast,C_closenext,CF_open,CF_close,CF_openlast,CF_closenext,CS_open,CS_close,CS_openlast,CS_closenext,CU_open,CU_close,CU_openlast,CU_closenext,CY_open,CY_close,CY_openlast,CY_closenext,FG_open,FG_close,FG_openlast,FG_closenext,FU_open,FU_close,FU_openlast,FU_closenext,HC_open,HC_close,HC_openlast,HC_closenext,I_open,I_close,I_openlast,I_closenext,J_open,J_close,J_openlast,J_closenext,JM_open,JM_close,JM_openlast,JM_closenext,L_open,L_close,L_openlast,L_closenext,M_open,M_close,M_openlast,M_closenext,MA_open,MA_close,MA_openlast,MA_closenext,NI_open,NI_close,NI_openlast,NI_closenext,OI_open,OI_close,OI_openlast,OI_closenext,P_open,P_close,P_openlast,P_closenext,PB_open,PB_close,PB_openlast,PB_closenext,PP_open,PP_close,PP_openlast,PP_closenext,RB_open,RB_close,RB_openlast,RB_closenext,RM_open,RM_close,RM_openlast,RM_closenext,RU_open,RU_close,RU_openlast,RU_closenext,SN_open,SN_close,SN_openlast,SN_closenext,SR_open,SR_close,SR_openlast,SR_closenext,TA_open,TA_close,TA_openlast,TA_closenext,V_open,V_close,V_openlast,V_closenext,Y_open,Y_close,Y_openlast,Y_closenext,ZC_open,ZC_close,ZC_openlast,ZC_closenext,ZN_open,ZN_close,ZN_openlast,ZN_closenext
2015-10-26,3962.0666666666666,3901.133333333333,,,3458.266666666667,3431.866666666667,,,10527.0,10463.0,,,241.2566666666667,238.69333333333333,,,3180.0,3175.0,,,2182.6666666666665,2213.333333333333,,,1804.9333333333327,1826.6,,,12040.333333333334,12033.0,,11700.333333333334,1920.4666666666667,1945.3333333333333,,,39518.0,39073.333333333336,,,,,,,867.8666666666667,868.5333333333333,,,,,,,1844.4666666666667,1836.4666666666667,,,369.0,365.7,,,740.5333333333333,738.6,,,568.8666666666667,564.8666666666667,,,8332.666666666666,8242.666666666666,,,2581.8,2579.4666666666667,,,1880.4666666666667,1881.9333333333327,,,79663.33333333333,78585.33333333333,,,5680.533333333334,5664.933333333333,,,4544.666666666667,4449.2,,,13287.0,13233.666666666666,,,7037.266666666666,6980.066666666667,,,1802.2666666666669,1801.4666666666667,,,1950.733333333333,1963.1333333333328,,,11222.666666666666,10989.666666666666,,,98578.66666666669,97497.33333333331,,,5577.2,5542.333333333333,,,4673.466666666666,4684.133333333333,,,4798.666666666667,4783.666666666667,,,5607.6,5551.466666666666,,,330.6,323.5733333333334,,,14167.333333333334,14170.666666666666,,
2015-10-27,3896.8,3907.8,,,3433.9333333333334,3437.0,,,10489.666666666666,10534.0,,,238.72,239.02333333333337,,,3175.0,3195.0,,,2206.4,2230.6666666666665,,,1830.6,1838.2666666666669,,,11706.0,11751.0,12045.666666666666,,1950.2666666666669,1984.6666666666667,,,39112.0,39358.0,,,,,,,867.9333333333333,876.9333333333333,,,,,,,1833.0666666666664,1830.8,,,365.8333333333333,366.6666666666667,,,737.3333333333334,727.3,,,564.1,564.3,,,8216.0,8304.666666666666,,,2575.9333333333334,2582.8,,,1877.1333333333328,1878.9333333333327,,,78707.33333333333,79156.0,,,5652.266666666666,5656.933333333333,,,4428.8,4452.533333333334,,,13221.333333333334,13326.333333333334,,,6932.733333333334,6982.0,,,1799.7333333333331,1805.3333333333333,,,1960.5333333333333,1966.733333333333,,,10940.0,10839.0,,,96902.0,97212.0,,,5546.666666666667,5559.0,,,4667.333333333333,4592.133333333333,,,4766.666666666667,4773.0,,,5542.533333333334,5574.0,,,323.17333333333335,324.68000000000006,,,14131.0,14225.666666666666,,
2015-10-28,3906.3333333333335,3878.866666666667,,,3428.733333333333,3457.8,,,10564.0,10293.333333333334,,,238.56666666666663,240.5433333333333,,,3195.0,3159.0,,,2214.9333333333334,2214.6666666666665,,,1834.5333333333333,1821.4,,,11733.0,11703.666666666666,,,1975.0666666666664,1945.8666666666663,,,39254.0,38963.333333333336,,,,,,,877.6,872.4666666666667,,,,,,,1828.1333333333328,1818.4666666666667,,,366.56666666666666,357.8666666666667,,,728.1666666666666,724.6,,,562.4333333333333,555.4333333333333,,,8298.666666666666,8289.333333333334,,,2579.5333333333333,2581.2,,,1869.733333333333,1871.0,,,79145.33333333333,79142.66666666667,,,5654.666666666667,5651.2,,,4443.466666666666,4416.266666666666,,,13297.666666666666,13263.333333333334,,,6979.066666666667,6961.266666666666,,,1800.8,1790.9333333333334,,,1964.733333333333,1969.4666666666667,,,10799.0,10827.333333333334,,,97134.66666666669,94945.33333333331,,,5551.933333333333,5570.2,,,4560.133333333333,4588.266666666666,,,4770.333333333333,4722.0,,,5567.466666666666,5526.666666666667,,,324.3866666666666,322.53333333333336,,,14190.0,14117.0,,
2015-10-29,3880.0666666666666,3882.0666666666666,,,3462.4,3438.4666666666667,,,10276.333333333334,10347.666666666666,,,241.0833333333333,237.81333333333333,,,3142.0,3142.0,,,2220.8,2240.6666666666665,,,1818.5333333333333,1821.2666666666669,,,11685.0,11702.333333333334,,,1946.8666666666663,1964.5333333333333,,,38787.333333333336,39043.333333333336,,38946.0,,,,,871.9333333333333,870.4666666666667,,,,,,,1819.4666666666667,1816.9333333333327,,,356.96666666666664,357.8,,,725.2,722.6333333333333,,,554.7666666666667,555.1333333333333,,,8358.333333333334,8283.666666666666,,,2576.866666666667,2573.6666666666665,,,1880.0,1877.0,,,78869.33333333333,79150.66666666667,,,5658.666666666667,5673.733333333334,,,4432.4,4421.866666666667,,,13228.666666666666,13375.666666666666,,,7022.466666666666,6955.2,,,1786.4,1795.4666666666667,,,1966.8666666666663,1966.0,,,10834.666666666666,10916.666666666666,,,94891.33333333331,94516.0,,,5573.333333333333,5534.533333333334,,,4602.933333333333,4642.266666666666,,,4744.0,4716.666666666667,,,5536.666666666667,5538.133333333333,,,322.5066666666667,322.08000000000004,,,14035.0,14120.0,,
2015-10-30,3885.6666666666665,3882.0666666666666,,,3432.266666666667,3406.8,,,10337.333333333334,10358.0,,,236.89666666666665,234.61666666666667,,,3142.0,3142.0,,,2250.266666666667,2181.333333333333,,,1821.5333333333333,1811.5333333333333,,,11678.0,11741.666666666666,,,1971.3333333333333,1963.0,,1955.2,38788.66666666666,38760.66666666666,38875.333333333336,,,,,,872.0,883.9333333333333,,,,,,,1816.733333333333,1817.4666666666667,,,359.4,362.1,,,722.9666666666667,725.0333333333333,,,555.7666666666667,555.6333333333333,,,8267.333333333334,8236.666666666666,,,2571.4,2554.133333333333,,,1884.1333333333328,1858.0,,,79087.33333333333,77248.66666666667,,,5684.533333333334,5665.866666666667,,,4439.6,4392.133333333333,,,13338.333333333334,13213.0,,,6920.866666666667,6839.333333333333,,,1796.2666666666669,1782.5333333333333,,,1965.4,1948.4666666666667,,,10925.666666666666,10810.333333333334,,,94137.33333333331,93281.33333333331,,,5529.666666666667,5505.666666666667,,,4668.533333333334,4659.733333333334,,,4711.0,4668.333333333333,,,5549.466666666666,5537.333333333333,,,322.24,317.54666666666674,,,14055.333333333334,13774.333333333334,,13736.333333333334
2015-11-02,3880.6666666666665,3875.6,,,3391.6,3392.0,,,10357.0,10311.666666666666,,,233.53333333333333,233.5533333333333,,,3142.0,3221.0,,,2185.4666666666667,2187.2,,,1814.4666666666667,1815.8,,,11720.333333333334,11809.333333333334,,,1961.5333333333333,1966.5333333333333,1971.0666666666664,,38616.0,38476.0,,,,,,,881.4666666666667,876.2666666666667,,,,,,,1817.8,1818.5333333333333,,,361.4,359.26666666666665,,,723.5333333333333,717.6666666666666,,,554.9666666666667,554.3,,,8243.333333333334,8286.666666666666,,,2556.266666666667,2551.733333333333,,,1853.8,1885.2,,,77142.66666666667,76614.0,,,5653.2,5696.533333333334,,,4379.066666666667,4429.2,,,13158.666666666666,13059.333333333334,,,6849.733333333334,6863.533333333334,,,1780.8,1787.1333333333334,,,1949.8,1948.3333333333333,,,10794.0,10898.0,,,93280.66666666669,93622.66666666669,,,5504.0,5469.8,,,4660.133333333333,4746.533333333334,,,4670.333333333333,4640.666666666667,,,5530.933333333333,5570.933333333333,,,317.22666666666663,313.5866666666667,,,13729.666666666666,13762.666666666666,13765.666666666666,
2015-11-03,3873.6,3878.6666666666665,,,3387.266666666667,3385.6666666666665,,,10339.0,10366.666666666666,,,233.11666666666667,232.5833333333333,,,3228.0,3228.0,,,2186.9333333333334,2163.2,,,1815.0,1834.0666666666664,,,11792.333333333334,11747.333333333334,,,1965.1333333333328,1984.1333333333328,,,38528.0,38444.0,,,,,,,875.5333333333333,882.9333333333333,,,,,,,1819.4666666666667,1789.2666666666669,,,357.7,349.1333333333333,,,717.4666666666667,717.0666666666667,,,554.8,557.7,,,8264.0,8215.333333333334,,,2551.0,2513.2,,,1878.5333333333333,1867.2,,,76776.0,76300.66666666667,,,5679.2,5677.6,,,4393.6,4334.533333333334,,,13062.333333333334,13075.0,,,6843.733333333334,6772.066666666667,,,1787.2,1777.2,,,1950.8666666666663,1943.5333333333333,,,10887.0,10622.666666666666,,,93462.0,93331.33333333331,,,5472.666666666667,5467.466666666666,,,4731.066666666667,4684.533333333334,,,4625.333333333333,4591.333333333333,,,5546.133333333333,5529.6,,,313.8666666666667,309.84000000000003,,,13723.666666666666,13707.333333333334,,
2015-11-04,3877.133333333333,3886.4,,,3376.133333333333,3364.8,,,10346.666666666666,10500.666666666666,,,231.59666666666664,229.19000000000003,,,3228.0,3228.0,,,2171.4666666666667,2222.8,,,1840.5333333333333,1832.4,,,11757.666666666666,11772.0,,,1999.2666666666669,2024.3333333333333,,,38474.66666666666,38793.333333333336,,,,,,,884.0666666666667,889.7333333333333,,,,,,,1788.9333333333334,1784.6666666666667,,,348.43333333333334,350.5,,,716.5333333333333,713.1666666666666,,,556.5666666666667,561.3333333333334,,,8256.666666666666,8308.333333333334,,,2510.6666666666665,2517.8,,,1872.3333333333333,1906.6,,,76297.33333333333,76508.0,,,5683.6,5765.733333333334,,,4336.8,4374.933333333333,,,13026.0,13203.0,,,6793.533333333334,6833.066666666667,,,1778.2,1778.4666666666667,,1778.8666666666666,1943.0666666666664,1966.4666666666667,,,10633.0,10705.0,,,93268.66666666669,93057.33333333331,,,5472.866666666667,5532.6,,,4697.733333333334,4728.266666666666,,,4603.666666666667,4563.333333333333,,,5534.266666666666,5609.466666666666,,,310.2,310.3333333333333,,,13631.666666666666,13779.666666666666,,
2015-11-05,3882.933333333333,3879.6,,,3366.2,3317.333333333333,,,10481.0,10550.0,,,228.85,227.45666666666668,,,3228.0,3250.0,,,2223.4666666666667,2242.9333333333334,,,1830.8,1837.1333333333328,,,11766.666666666666,11675.666666666666,,,2025.3333333333333,2038.8,,,38660.66666666666,38256.66666666666,,,,,,,890.6,874.5333333333333,,,,,,,1786.1333333333334,1769.3333333333333,,,351.43333333333334,346.46666666666664,,,711.6,708.2666666666667,,,560.8666666666667,562.7666666666667,,,8250.333333333334,8020.333333333333,,,2514.866666666667,2493.333333333333,,,1910.4666666666667,1888.2666666666669,,,76267.33333333333,74843.33333333333,,,5769.333333333333,5777.066666666667,,,4386.133333333333,4347.2,,,13152.666666666666,13019.666666666666,,,6759.333333333333,6642.266666666666,,,1781.0,1775.4666666666667,1780.2,,1964.0,1966.0666666666664,,,10706.0,10523.333333333334,,,92933.33333333331,93238.0,,,5521.0,5471.2,,,4732.666666666667,4659.2,,,4554.333333333333,4561.333333333333,,,5622.933333333333,5606.933333333333,,,310.76,306.68000000000006,,,13740.333333333334,13541.0,,
2015-11-06,3878.6,3879.6666666666665,,,3314.0666666666666,3323.333333333333,,,10553.666666666666,10553.666666666666,,,227.32333333333327,227.8733333333333,,,3218.0,3218.0,,,2249.333333333333,2296.6666666666665,,,1828.8666666666663,1846.9333333333327,,,11686.333333333334,11635.333333333334,,,2016.0666666666664,2071.4,,,37983.333333333336,38038.0,,,,,,,873.2666666666667,873.8666666666667,,,,,,,1771.9333333333334,1768.7333333333331,,,344.26666666666665,347.43333333333334,,,709.1333333333333,711.6,,,562.8666666666667,562.4,,,8016.333333333333,8102.666666666667,,,2496.2,2471.333333333333,,,1891.6666666666667,1912.733333333333,,,74872.66666666667,75020.66666666667,,,5773.066666666667,5749.333333333333,,,4344.133333333333,4256.8,,,13008.0,13026.0,,,6621.733333333334,6659.0,,,1777.3333333333333,1793.0,,,1967.9333333333327,1968.0666666666664,,,10540.0,10550.666666666666,,,92740.0,91828.66666666669,,,5477.666666666667,5437.666666666667,,,4668.266666666666,4747.466666666666,,,4558.333333333333,4596.0,,,5599.733333333334,5528.266666666666,,,306.2533333333333,306.81333333333333,,,13542.333333333334,13560.333333333334,,
2015-11-09,3883.0,3861.8,,,3325.2,3285.9333333333334,,,10543.666666666666,10547.0,,,227.88333333333333,224.6733333333333,,,3218.0,3240.0,,,2284.5333333333333,2269.6,,,1863.6,1891.4,,,11649.333333333334,11744.666666666666,,,2101.333333333333,2092.2,,,37912.0,37634.0,,,,,,,875.0,873.1333333333333,,,,,,,1769.6666666666667,1789.0666666666666,,,347.6,348.7,,,709.9666666666667,709.3,,,561.9333333333333,558.9,,,8071.0,8039.0,,,2469.266666666667,2469.266666666667,,,1911.6,1904.2666666666669,,,74850.0,73918.66666666667,,,5745.6,5759.866666666667,,,4249.866666666667,4259.066666666667,,,12998.333333333334,12993.666666666666,,,6620.866666666667,6625.133333333333,,,1793.0,1803.5333333333333,,,1967.3333333333333,1984.6666666666667,,,10542.333333333334,10489.0,,,91846.0,91476.0,,,5430.866666666667,5433.4,,,4730.8,4752.4,,,4594.666666666667,4567.666666666667,,,5519.2,5524.4,,,307.0,308.12,,,13513.333333333334,13518.0,,
2015-11-10,3864.0666666666666,3851.133333333333,,,3285.0666666666666,3256.5333333333333,,,10546.666666666666,10271.666666666666,,,224.95,224.7,,,3223.0,3223.0,,,2275.333333333333,2293.6,,,1873.9333333333327,1848.9333333333327,,,11749.666666666666,11791.333333333334,,,2085.0,2046.733333333333,,,37745.333333333336,37564.66666666666,,,,,,,873.3333333333334,876.6,,,,,,,1791.2,1785.4666666666667,,,350.03333333333336,347.8,,,711.2666666666667,713.8,,,558.8333333333334,562.5333333333333,,,8004.666666666667,8021.0,,,2471.266666666667,2465.333333333333,,,1910.2,1897.2,,,74067.33333333333,73750.0,,,5771.6,5766.933333333333,,5616.8,4276.4,4242.133333333333,,,13024.0,12882.0,,12767.333333333334,6588.266666666666,6516.133333333333,,,1808.6666666666667,1797.1333333333334,,,1983.2,1952.5333333333333,,,10530.666666666666,10724.0,,,91348.66666666669,90644.66666666669,,,5422.8,5360.2,,,4763.333333333333,4718.0,,,4557.666666666667,4592.333333333333,,,5534.933333333333,5536.666666666667,,,308.31999999999994,309.4266666666666,,,13537.0,13215.0,,
2015-11-11,3844.733333333333,3862.0666666666666,,3834.2,3249.733333333333,3264.0666666666666,,,10236.0,10037.0,,,224.65,224.87,,227.2166666666667,3223.0,3223.0,,,2287.733333333333,2263.0666666666666,,,1841.0,1845.0666666666664,,,11782.333333333334,11747.333333333334,,,2028.4666666666667,2045.2666666666669,,,37425.333333333336,37169.333333333336,,,,,,,876.3333333333334,871.5333333333333,,,,,,,1784.6666666666667,1770.7333333333331,,,348.43333333333334,345.56666666666666,,,711.9666666666667,706.9666666666667,,,562.0666666666667,561.7,,,7991.333333333333,8041.333333333333,,,2458.733333333333,2472.333333333333,,,1899.3333333333333,1871.0666666666664,,,73530.66666666667,72936.66666666667,,,5609.6,5526.8,5760.933333333333,,4235.466666666666,4168.666666666667,,,12734.333333333334,12695.0,12830.666666666666,,6495.2,6499.2,,,1795.2,1776.4666666666667,,,1943.9333333333327,1933.0666666666664,,,10727.0,10692.0,,,90370.0,90121.33333333331,,,5362.533333333334,5377.8,,,4722.133333333333,4651.733333333334,,,4585.0,4608.0,,,5526.666666666667,5436.933333333333,,,309.5733333333334,302.6666666666667,,,13172.0,12796.666666666666,,
2015-11-12,3837.6666666666665,3862.933333333333,3863.733333333333,,3256.4666666666667,3254.6,,,10066.0,10124.666666666666,,,226.91,226.49666666666664,224.49666666666664,,3223.0,3223.0,,,2270.8,2309.333333333333,,,1851.733333333333,1874.1333333333328,,,11729.333333333334,11784.333333333334,,,2048.733333333333,2116.0,,,37317.333333333336,37326.66666666666,,,,,,,871.0,881.6,,,,,,,1770.5333333333333,1775.5333333333333,,,345.56666666666666,346.8666666666667,,,703.2333333333333,702.7333333333333,,,560.6333333333333,561.9,,,8036.333333333333,8032.333333333333,,,2474.2,2472.8,,,1873.2,1885.2,,,72990.66666666667,73266.0,,,5534.133333333333,5554.533333333334,,,4178.933333333333,4190.533333333334,,,12651.666666666666,12698.333333333334,,,6476.066666666667,6479.333333333333,,,1776.1333333333334,1763.2,,,1927.2,1919.9333333333327,,,10675.666666666666,10773.666666666666,,,90101.33333333331,90789.33333333331,,,5386.533333333334,5400.733333333334,,,4666.933333333333,4680.666666666667,,,4603.0,4619.333333333333,,,5444.8,5470.666666666667,,,302.72,299.84,,,12863.0,13036.666666666666,,
2015-11-13,3856.266666666667,3873.6,,,3245.266666666667,3248.8,,,9981.666666666666,10143.333333333334,,,225.65,225.26666666666668,,,3223.0,3223.0,,,2291.333333333333,2298.5333333333333,,,1871.6666666666667,1872.8,,,11758.333333333334,11856.0,,,2127.133333333333,2135.0,,,36567.333333333336,36273.333333333336,,,,,,,880.2666666666667,881.7333333333333,,,,,,,1773.8,1772.2666666666669,,,346.3,350.4,,,704.0333333333333,707.9333333333333,,,561.5666666666667,568.1333333333333,,,8016.333333333333,7861.333333333333,,,2465.866666666667,2445.9333333333334,,,1879.1333333333328,1913.6666666666667,,,72566.66666666667,72882.66666666667,,,5526.666666666667,5551.066666666667,,,4171.866666666667,4171.6,,,12541.666666666666,12609.666666666666,,,6450.733333333334,6305.466666666666,,,1761.4666666666667,1759.4666666666667,,,1917.0,1909.3333333333333,,,10705.333333333334,10849.666666666666,,,90234.66666666669,89885.33333333333,,,5393.533333333334,5427.4,,,4646.533333333334,4661.066666666667,,,4611.333333333333,4557.0,,,5447.066666666667,5476.666666666667,,,298.64,300.3333333333333,,,12821.666666666666,12952.0,,
2015-11-16,3863.733333333333,3772.533333333333,,,3251.4,3279.0,,,10140.333333333334,10093.666666666666,,,225.1,228.75333333333336,,,3223.0,3223.0,,,2280.4,2178.0,,,1881.4666666666667,1859.8666666666663,,,11840.666666666666,11859.0,,,2133.266666666667,2120.133333333333,,,36360.66666666666,36053.333333333336,,,,,,,881.9333333333333,877.2666666666667,,,,,,,1768.6666666666667,1775.5333333333333,,,349.6333333333333,348.2333333333333,,,704.0333333333333,703.8333333333334,,,567.8333333333334,567.0666666666667,,,7873.333333333333,7851.0,,,2446.0666666666666,2424.133333333333,,,1915.4666666666667,1889.8,,,72846.0,73240.0,,,5540.133333333333,5487.6,,,4147.6,4143.466666666666,,,12602.666666666666,12488.666666666666,,,6277.533333333334,6193.133333333333,,,1757.3333333333333,1754.0,,,1906.733333333333,1862.3333333333333,,,10864.666666666666,10518.333333333334,,,90156.66666666669,90054.0,,,5423.6,5413.2,,,4669.066666666667,4582.266666666666,,,4535.666666666667,4554.0,,,5464.8,5451.866666666667,,,300.28,299.84000000000003,,,12963.0,12895.333333333334,,
2015-11-17,3774.3333333333335,3753.533333333333,,,3274.333333333333,3217.9333333333334,,3273.4,10089.333333333334,10073.333333333334,,,227.81666666666663,224.10333333333327,,,3223.0,3255.0,,,2181.2,2114.6666666666665,,,1861.2,1875.5333333333333,,,11877.333333333334,11972.333333333334,,,2117.0666666666666,2116.9333333333334,,,36068.66666666666,34967.333333333336,,,,,,,875.6,869.5333333333333,,,,,,,1774.6666666666667,1779.1333333333334,,,348.7333333333333,340.03333333333336,,,703.0333333333333,705.7,,,565.4333333333333,570.7666666666667,,,7867.666666666667,7900.333333333333,,,2424.733333333333,2406.6,,,1894.4,1900.6666666666667,,,73252.0,71230.66666666667,,,5468.133333333333,5508.533333333334,,,4141.6,4163.733333333334,,,12507.0,12269.333333333334,,,6177.466666666666,6181.866666666667,,,1752.2666666666669,1751.4,,,1864.8,1852.2,,,10507.333333333334,10516.333333333334,,,90212.66666666669,88656.66666666667,,,5404.4,5419.133333333333,,5390.0,4596.8,4557.466666666666,,,4548.666666666667,4598.0,,,5449.733333333334,5487.866666666667,,,300.6533333333334,300.26666666666665,,,12913.333333333334,12613.333333333334,,
2015-11-18,3759.8,3762.866666666667,,,3283.0,3283.4,3228.4666666666667,,10096.666666666666,10018.666666666666,,,224.56333333333333,223.14,,,3201.0,3201.0,,,2094.5333333333333,2081.6,,,1878.0,1876.4,,,11979.0,11976.0,,,2116.6,2113.0666666666666,,,35171.333333333336,34917.333333333336,,,,,,,870.2,867.3333333333334,,,,,,,1780.5333333333333,1763.4666666666667,,,338.93333333333334,336.76666666666665,,,704.1666666666666,704.9333333333333,,,568.0,563.3333333333334,,,7873.0,7780.0,,,2411.866666666667,2418.8,,,1897.6666666666667,1836.6666666666667,,,71234.0,70928.0,,,5517.733333333334,5498.8,,,4162.0,4148.933333333333,,,12314.333333333334,12149.333333333334,,,6162.066666666667,6187.066666666667,,,1751.6,1735.5333333333333,,,1855.9333333333327,1824.0,,,10512.333333333334,10470.0,,,88954.0,88003.33333333333,,,5385.0,5303.2,5417.733333333334,,4542.4,4563.066666666667,,,4581.333333333333,4552.0,,,5489.466666666666,5471.6,,5309.6,299.9733333333333,295.96,,,12648.666666666666,12456.333333333334,,
2015-11-19,3764.0,3678.933333333333,,,3274.266666666667,3288.4,,,9985.0,9804.0,,,222.56333333333336,224.31000000000003,,,3201.0,3201.0,,,2081.6,2036.9333333333327,,,1872.8666666666663,1860.2,,,11979.0,11853.666666666666,,,2105.8,2083.4666666666667,,,34753.333333333336,34734.0,,,,,,,866.8,856.2,,,,,,,1757.4666666666667,1733.2666666666669,,,336.4,330.93333333333334,,,704.2333333333333,675.0,,,563.1,542.5,,,7753.0,7713.666666666667,,,2429.866666666667,2389.333333333333,,,1839.8666666666663,1836.6666666666667,,,70812.66666666667,69716.0,,,5510.133333333333,5483.866666666667,,,4150.266666666666,4097.866666666667,,,12105.0,11944.0,,,6163.4,6163.333333333333,,,1735.2666666666669,1709.0666666666666,,,1826.6,1777.9333333333334,,,10473.666666666666,10294.0,,,87826.66666666667,85646.0,,,5283.066666666667,5319.066666666667,,,4557.333333333333,4542.4,,,4548.333333333333,4482.0,,,5320.266666666666,5277.6,5480.666666666667,,296.56000000000006,287.9866666666667,,,12401.666666666666,12044.0,,
2015-11-20,3678.0,3655.6666666666665,,,3275.4666666666667,3299.0,,,9777.666666666666,9944.666666666666,,,223.34666666666664,225.9033333333333,,,3201.0,3230.0,,,2021.4666666666667,2057.4666666666667,,,1862.6666666666667,1844.2,,,11852.666666666666,11924.333333333334,,,2094.0,2092.0666666666666,,,34584.0,34894.666666666664,,,,,,,854.2,858.8,,,,,,,1728.8666666666666,1730.0,,,330.1,333.8,,,674.6666666666666,676.8333333333334,,,542.6666666666666,545.6333333333333,,,7757.666666666667,7560.666666666667,,,2385.6666666666665,2369.8,,,1828.0666666666664,1805.0,,,69464.66666666667,68780.66666666667,,,5462.933333333333,5549.466666666666,,,4058.0,4098.4,,,11911.333333333334,12277.0,,,6193.466666666666,5934.0,,,1705.5333333333333,1696.8666666666666,,,1772.7333333333331,1776.4666666666667,,,10275.333333333334,10343.0,,,85032.66666666667,84836.0,,,5313.333333333333,5348.2,,,4502.8,4626.133333333333,,,4487.333333333333,4457.666666666667,,,5253.733333333334,5348.0,,,288.02666666666664,287.6,,,12008.0,12503.333333333334,,
2015-11-23,3657.933333333333,3690.933333333333,,,3296.2,3211.9333333333334,,,9984.0,9872.333333333334,,9817.0,225.7633333333333,222.86,,,3230.0,3258.8,,,2060.5333333333333,1924.0,,,1855.2666666666669,1854.0666666666664,,,11909.0,11846.0,,,2114.4666666666667,2115.866666666667,,,34987.333333333336,33461.333333333336,,,,,,,857.6,865.4,,,,,,,1727.6,1704.1333333333334,,,334.3,335.5,,300.6333333333333,676.3666666666667,681.2333333333333,,,547.4333333333333,550.3666666666667,,,7552.0,7679.666666666667,,,2364.733333333333,2318.266666666667,,2254.0666666666666,1808.6666666666667,1731.0,,,68887.33333333333,64980.0,,,5549.866666666667,5545.2,,,4106.0,4095.2,,,12339.333333333334,11998.0,,,5867.333333333333,5729.6,,,1692.6666666666667,1656.6666666666667,,,1777.2666666666669,1709.5333333333333,,,10323.333333333334,10367.0,,,85205.33333333333,81393.33333333333,,,5347.266666666666,5471.066666666667,,,4621.466666666666,4559.733333333334,,,4428.666666666667,4441.0,,,5343.2,5358.8,,,288.0133333333334,287.43999999999994,,,12639.333333333334,12332.0,,
2015-11-24,3687.3333333333335,3747.466666666666,,,3205.333333333333,3224.0666666666666,,,9786.333333333334,9721.333333333334,9843.666666666666,,222.85,223.13333333333333,,,3250.0,3250.0,,,1925.4666666666667,1960.0,,,1860.4,1858.5333333333333,,,11827.666666666666,11875.0,,,2128.266666666667,2133.4,,,33426.666666666664,33924.666666666664,,,,,,,866.2666666666667,886.9333333333333,,,,,,,1705.4,1728.4666666666667,,,300.03333333333336,301.26666666666665,334.96666666666664,,683.4333333333333,693.9,,,553.5333333333333,572.4666666666667,,495.3,7733.666666666667,7920.0,,,2255.9333333333334,2314.333333333333,2318.6666666666665,,1747.6666666666667,1809.4666666666667,,,63724.66666666666,65181.333333333336,,,5545.866666666667,5711.466666666666,,,4102.533333333334,4216.933333333333,,,11944.666666666666,12469.333333333334,,,5787.466666666666,5962.466666666666,,,1659.6666666666667,1666.8666666666666,,,1713.7333333333331,1769.5333333333333,,,10363.666666666666,10425.0,,9703.0,81247.33333333333,81420.0,,,5466.533333333334,5539.066666666667,,,4595.2,4662.266666666666,,4506.8,4460.0,4615.0,,,5353.2,5542.0,,,287.1066666666667,283.92,,,12267.666666666666,12843.666666666666,,
2015-11-25,3747.0666666666666,3718.933333333333,,,3234.4,3249.733333333333,,,9700.333333333334,9800.333333333334,,,224.6133333333333,225.00333333333336,,,3250.0,3250.0,,,1974.8,1944.9333333333327,,1924.9333333333327,1858.9333333333327,1869.1333333333328,,,11861.0,11819.0,,,2133.333333333333,2162.0666666666666,,,33795.333333333336,34596.0,,,,,,,886.8666666666667,906.0,,,,,,,1727.0666666666666,1742.8666666666666,,,299.9,305.76666666666665,,,691.4,699.7666666666667,,629.5666666666667,491.9333333333333,508.5,572.6666666666666,,8014.666666666667,8001.666666666667,,,2318.866666666667,2320.0666666666666,,,1809.2666666666669,1838.2666666666669,,,64982.0,68250.0,,,5709.333333333333,5715.066666666667,,,4207.333333333333,4198.0,,,12481.333333333334,12564.333333333334,,,6015.066666666667,6014.8,,5525.0,1664.8666666666666,1677.8,,,1771.0,1782.8,,,9659.0,9844.333333333334,10431.666666666666,,80845.33333333333,83351.33333333333,,,5560.666666666667,5560.333333333333,,,4510.133333333333,4558.4,4659.066666666667,,4640.333333333333,4602.333333333333,,,5537.6,5558.133333333333,,,283.28000000000003,289.62666666666667,,,12793.0,12816.333333333334,,
