,A,AG,AL,AU,B,BU,C,CF,CS,CU,CY,FG,FU,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,RB,RM,RU,SN,SR,TA,V,Y,ZC,ZN
2013-02-27,0.0148148148148148,0.0155431937172774,0.004712218108381,0.0135633515194001,0.0110375275938189,,0.0036991368680641,0.0060867359878265,,0.0106105409636458,,0.0160462130937098,,,,0.018458197611292,,0.0176088971269694,0.0149835181300569,,,0.0080428954423592,0.0101010101010101,0.0169660678642714,,0.0155583437892095,0.0175019888623707,0.0191719355496634,,0.0083643122676579,0.0112440191387559,0.0053516819571865,0.0076886112445939,,0.0111714012128949
2013-02-28,0.0069856054191363,0.0060855263157894,0.0050692801622169,0.0082414215686274,0.0013227513227513,,0.0049160180253994,0.0110691823899371,,0.0062413314840499,,0.018331226295828,,,,0.015532940546331,,0.0173120728929384,0.0119438638399522,,,0.0370675453047775,0.0202294685990338,0.0040026684456304,,0.0197384653343202,0.0209171359613837,0.0153783893160663,,0.0081195792581657,0.0113879003558718,0.0053272450532724,0.0123069498069498,,0.0057489619929734
2013-03-01,0.0071609098567818,0.0190253671562082,0.0115843270868824,0.0118539151965335,0.0002205071664829,,0.0032813781788351,0.0070564516129032,,0.0186849991186321,,0.0204081632653061,,,,0.0392156862745098,,0.0196706312900274,0.0153482880755608,,,0.0097007223942208,0.009685230024213,0.0124495289367429,,0.022636815920398,0.0159744408945686,0.0481952847903192,,0.0082903463522476,0.0271844660194174,0.0053475935828877,0.0077556955889481,,0.0148771021992238
2013-03-04,0.003798269677147,0.0096217650962176,0.0106346483704974,0.005828373015873,0.0064358632933865,,0.0057731958762886,0.0144350423096067,,0.0122535961640916,,0.0434782608695652,,,,0.0400451212633953,,0.024582560296846,0.0095096582466567,,,0.0041305245766212,0.0105358217940999,0.008130081300813,,0.034314980793854,0.0132211538461538,0.0160852308335074,,0.0120885251999256,0.0228118026283163,0.0053680981595092,0.0112899351429257,,0.0117685518143184
2013-03-05,0.0088142707240293,0.0129742157989817,0.0061370610296624,0.0049463628775464,0.0087989441267047,,0.0037052284890901,0.0176616915422885,,0.012471456174249,,0.0183366077275704,,,,0.0221606648199446,,0.009208103130755,0.0193378259595663,,,0.0047383601153687,0.0181763102090275,0.0020318320352184,,0.0144706778370144,0.013095238095238,0.0187242798353909,,0.0101270484257042,0.0130445483632783,0.0038197097020626,0.0103340543138668,,0.0081221572449642
2013-03-06,0.0041999160016799,0.0077532167601451,0.0074475287745429,0.0045605435423324,0.0,,0.0036930652441526,0.009672619047619,,0.0089947089947089,,0.0150819672131147,,,,0.0217755443886097,,0.015299026425591,0.0120659211300765,,,0.0039102696027989,0.0154264972776769,0.0047473719905052,,0.0137160274320548,0.0172206647977573,0.0205223880597014,,0.00905228154443,0.0153733528550512,0.0022935779816513,0.0098250658998322,,0.0094864245992803
2013-03-07,0.0041972717733473,0.0065854461639776,0.0120927107826671,0.0039003250270855,0.0,,0.0069586573884568,0.0076980382418673,,0.0081372722448257,,0.0111989459815546,,,,0.0187180941576857,,0.0231897775674396,0.0076425631981187,,,0.0030934213239843,0.0106544901065449,0.0112666439057698,,0.0083926754832146,0.0080160320641282,0.0160953177257525,,0.0104166666666666,0.0169867060561299,0.0046047582501918,0.0121094696052312,,0.0137569603668522
2013-03-08,0.0043942247332077,0.008107213765718,0.0083388925950633,0.0063180827886711,0.009100998890122,,0.0024559967253376,0.0091358024691358,,0.0059922453295734,,0.0285904255319148,,,,0.0325714285714285,,0.0161290322580645,0.0096434833430742,,,0.0201424211597151,0.0108728480821504,0.0037086985839514,,0.0180753564154786,0.0076213397513036,0.0165631469979296,,0.011426465167711,0.0182041820418204,0.0038372985418265,0.0105718404613166,,0.0068515497553017
2013-03-11,0.0054644808743169,0.0085385878489326,0.0070493454179254,0.004802627502014,0.001109139307897,,0.003680981595092,0.0059538576035723,,0.010270940322295,,0.016711229946524,,,,0.0155709342560553,,0.0066350710900473,0.0126956008266902,,,0.0042787286063569,0.0091213134691395,0.0182864883169657,,0.0179119754350051,0.023370233702337,0.0152115023963325,,0.0057111274871039,0.0095870206489675,0.005380476556495,0.0158536585365853,,0.009526938239159
2013-03-12,0.0099491955969517,0.0074441687344913,0.0070874114073574,0.0034149824594081,0.0002218770800976,,0.0024539877300613,0.008955223880597,,0.0090521831735889,,0.0161398789509078,,,,0.0109510086455331,,0.0270662155630739,0.0191444810050852,,,0.007361963190184,0.0153609831029185,0.0037364130434782,,0.0131038026721479,0.0161892901618929,0.0365748709122203,,0.0075869726128793,0.0204234122042341,0.0100853374709076,0.0103016924208977,,0.0079155672823219
2013-03-13,0.010775406718783,0.0090386195562859,0.0087102177554438,0.0078630897317299,0.0,,0.0036734693877551,0.0105911330049261,,0.0144239226033421,,0.0379572118702553,,,,0.0198250728862973,,0.0183220829315332,0.0125635656595871,,,0.0077757315326376,0.0274447949526813,0.0054237288135593,,0.0206104878685103,0.0193336075689016,0.0249562171628721,,0.006632277081798,0.0198117880138682,0.0069984447900466,0.0176572991793086,,0.0111183780248528
2013-03-14,0.0091178965224766,0.0241104090455603,0.0083977158212966,0.0070599163957269,0.0,,0.003680981595092,0.0088669950738916,,0.0082790206094768,,0.0278551532033426,,,,0.0375075620084694,,0.0144717800289435,0.025053467766575,,,0.0098948670377241,0.0178799489144316,0.0081466395112016,,0.0241699867197875,0.0196560196560196,0.0190915075707702,,0.0178239881173412,0.018624286069034,0.0077760497667185,0.0127372627372627,,0.0078534031413612
2013-03-15,0.0134228187919463,0.0082918739635157,0.0067385444743935,0.003824917486659,0.0,,0.0065040650406504,0.0122729504172803,,0.0087535014005602,,0.0351481736733287,,,,0.0485611510791366,,0.0274491244675816,0.0121654501216545,,,0.0077884812461569,0.0213769254951273,0.007804546996946,,0.0393782383419689,0.0118415679869334,0.0287754218952834,,0.0081285793460188,0.0342066957787481,0.005422153369481,0.0167158308751229,,0.0068426197458455
2013-03-18,0.0120507399577167,0.0173942130791102,0.0166836908409942,0.0086363776564572,0.0236132768990866,,0.0056956875508543,0.0310327706057596,,0.0417721518987341,,0.0222996515679442,,,,0.031363088057901,,0.0249639942390782,0.0343535290443472,,,0.0070088641517212,0.0223072020395156,0.0196687370600414,,0.0203708540088796,0.0259686727122835,0.0577268643306379,,0.0204044117647058,0.023232822540781,0.0069875776397515,0.0159006211180124,,0.0497646267652992
2013-03-19,0.0061246040126715,0.0069767441860465,0.004776526782668,0.0053418475424431,0.0098987626546681,,0.0028455284552845,0.005704365079365,,0.0131123656893097,,0.016551724137931,,,,0.013142174432497,,0.0239099859353023,0.0071651090342679,,,0.0053431976983148,0.0116866708780795,0.0089562521529452,,0.0078064012490242,0.0111524163568773,0.0160213618157543,,0.0120989917506874,0.0140497904855804,0.0061823802163833,0.0098667982239763,,0.0077441077441077
2013-03-20,0.0046452702702702,0.0068117627512875,0.0057744565217391,0.004344101811062,0.0,,0.0036600244001626,0.0042162698412698,,0.01806684733514,,0.0223577235772357,,,,0.0213776722090261,,0.010793054903801,0.0172148785736243,,,0.0039070532593049,0.0129255989911727,0.0041237113402061,,0.0168002067717756,0.0078318219291014,0.0265234546251644,,0.0145006344027551,0.0136071251855517,0.0054095826893353,0.0079012345679012,,0.0113864701942397
2013-03-21,0.0102531910441514,0.0089760638297872,0.0057705363204344,0.0057041216879293,0.0,,0.0032533550223668,0.0074239049740163,,0.0227680172104697,,0.011455525606469,,,,0.0247495580436063,,0.0108184383819379,0.0137530562347188,,,0.0076147355422926,0.0180910792264504,0.004112405757368,,0.0151204510507432,0.0126582278481012,0.0179039301310043,,0.0057992026096411,0.0153010858835143,0.0023183925811437,0.0112938865700957,,0.0110036678892964
2013-03-22,0.0108198085726175,0.0069490403706154,0.0044217687074829,0.0032788894677167,0.0,,0.003248071457572,0.0064484126984126,,0.0084486787704476,,0.0108181203515889,,,,0.0190589636688505,0.0525464834276475,0.0118203309692671,0.0107131925313743,,,0.0063970284770945,0.0122142186031944,0.0072413793103448,,0.0116039195461578,0.0157154673283705,0.0164437623328217,,0.012584351632318,0.0213997985901309,0.0067822155237377,0.0113833209601583,,0.0070234113712374
2013-03-25,0.0126059103120479,0.0127005347593582,0.0037351443123938,0.0052214509490754,0.0120535714285714,,0.0020300446609825,0.0052135054617676,,0.0112721417069243,,0.0087601078167115,,,,0.0124777183600713,0.0278219395866454,0.0195424213536701,0.0095150399017802,,,0.0071736011477761,0.0140274314214463,0.0065135413095646,,0.0122699386503067,0.0107928601079286,0.0161501527717154,,0.0062134502923976,0.0143252073385272,0.0082893745290128,0.0076543209876543,,0.0079840319361277
2013-03-26,0.004954582989265,0.0056941885781276,0.0037402244134648,0.0047139291986319,0.0097886540600667,,0.0028466856445709,0.0096177558569667,,0.0075322812051649,,0.0219478737997256,,,,0.0198795180722891,0.020440251572327,0.0143747005270723,0.0073282442748091,,,0.0059341109064865,0.0128930817610062,0.0075497597803706,,0.0208655332302936,0.0082610491532424,0.0180140597539543,,0.0097516099356025,0.016256032512065,0.0067975830815709,0.0071817731550272,,0.0066800267201068
2013-03-27,0.0095435684647302,0.0256761383087983,0.0040941658137154,0.0054803851750936,0.0,,0.0028443722064201,0.0059230009871668,,0.0088192944564434,,0.0082474226804123,,,,0.008443908323281,0.0150674068199841,0.0091039770004791,0.0066848982072318,,,0.0040816326530612,0.0112219451371571,0.0083044982698961,,0.0092568783749035,0.009075907590759,0.0172261484098939,,0.0051622418879056,0.0172325102880658,0.0052950075642965,0.0086037364798426,,0.0101112234580384
2013-03-28,0.0091343159642931,0.0200606877950101,0.0075239398084815,0.0078454296526473,0.0089027375918094,,0.0052546483427647,0.005930318754633,,0.0122965641952983,,0.0159722222222222,,,,0.0360472343070229,0.0190627482128673,0.0139961389961389,0.0091324200913242,,,0.0061551087402544,0.0225611693676517,0.0034650034650034,,0.0243200836820083,0.0188442211055276,0.0319004524886877,,0.0092695587690025,0.0081988214194209,0.0076045627376425,0.0154305624688899,,0.0091216216216216
2013-03-29,0.0145802957717142,0.0241769547325102,0.0054757015742642,0.0087494203122584,0.0044493882091212,,0.0076985413290113,0.0123122383649347,,0.0158672259711836,,0.0194850382741823,,,,0.0284629981024667,0.0298387096774193,0.0191662673694298,0.0322081139671725,,,0.0063799135624614,0.0307396733909702,0.0097560975609756,,0.0186351706036745,0.0202959830866807,0.0284231897135122,,0.0096942580164056,0.022399588053553,0.0090840272520817,0.02672718103883,,0.0101660454083361
2013-04-01,0.0104646295521138,0.0186508628202893,0.005156411137848,0.0046442504179825,0.0112866817155756,,0.0127205580631924,0.0064102564102564,,0.0219575735020468,,0.0263532763532763,,,,0.0242038216560509,0.0332778702163061,0.0244140625,0.0128325508607198,,,0.0093264248704663,0.0209150326797385,0.0094471658502449,,0.0265914585012087,0.0197594501718213,0.0351817334575955,,0.0144764053393495,0.0180250783699059,0.0083841463414634,0.0171618852459016,,0.0109514031485284
2013-04-02,0.0083699518727767,0.0100624566273421,0.0047928791509756,0.0055292991072806,0.0137048880767473,,0.0049180327868852,0.0061667488899852,,0.0148678414096916,,0.0210378681626928,,,,0.0382479950647748,0.0309446254071661,0.0121477162293488,0.0159126365054602,,,0.0062253579580825,0.0192678227360308,0.0069613644274277,,0.0180419209339347,0.0115384615384615,0.0282603659949038,,0.0048881368678322,0.024471068060158,0.0091324200913242,0.0091416962925342,,0.0061287027579162
2013-04-03,0.0079865489701555,0.0407427438254912,0.0048060418812221,0.0254237288135593,0.0064367816091954,,0.0053475935828877,0.0059347181008902,,0.0140584535701072,,0.0139958012596221,,,,0.0172946263125386,0.015625,0.0087719298245614,0.0261980830670926,,,0.0033264033264033,0.0215572715572715,0.0077165906699403,,0.017114270668773,0.0154241645244215,0.0173383317713214,,0.0121631736526946,0.0121457489878542,0.0060698027314112,0.0139984728938661,,0.0120523415977961
2013-04-08,0.0106649937264742,0.0165274569042118,0.0064846416382252,0.0117761282846314,0.0149184149184149,,0.0103305785123966,0.0096035459246491,,0.0124564938633449,,0.022206800832755,,,,0.0256880733944954,0.0204918032786885,0.0175867122618466,0.0237712817218117,,,0.0035387177352206,0.0197389366443807,0.003843466107617,,0.0203389830508474,0.0212494687632809,0.038647342995169,,0.0111296605453533,0.0186397984886649,0.0135440180586907,0.0171760545592321,,0.012555140821174
2013-04-09,0.0056485355648535,0.0098922451863628,0.0020470829068577,0.0047048491311711,0.0069881201956673,,0.0129220508545227,0.0036991368680641,,0.0090760573606825,,0.010351966873706,,,,0.0122699386503067,0.0147179067865903,0.0097895252080274,0.0128452151573538,,,0.0062240663900414,0.0120139108441353,0.0041753653444676,,0.0106576553158305,0.0093617021276595,0.0156790408116209,,0.0068824404761904,0.0120693990445059,0.0112781954887218,0.0080706179066834,,0.0107454667562122
2013-04-10,0.0076859160781055,0.0180398959236773,0.003749147920927,0.0068071818891491,0.0111368909512761,,0.0086848635235732,0.0078489085111601,,0.0072542618788538,,0.0195804195804195,,,,0.0185988840669559,0.0131687242798353,0.0082967301122498,0.0095602294455066,,,0.0053807947019867,0.015322076297686,0.0034530386740331,,0.0096178840655055,0.0105440742302825,0.0155820348304307,,0.0074087794035932,0.0165759524987629,0.0082520630157539,0.0080280983442047,,0.0073949579831932
